,trial_type,session,run,subject_id,trial_id,stimulus
9151,test,12,2,2,9151,brownie_14s.jpg
9166,test,12,2,2,9166,monkey_18n.jpg
9189,test,12,3,2,9189,jam_15s.jpg
9196,test,12,3,2,9196,axe_14n.jpg
9202,test,12,3,2,9202,pacifier_14s.jpg
9209,test,12,3,2,9209,horse_17s.jpg
9220,test,12,3,2,9220,ashtray_14n.jpg
9233,test,12,3,2,9233,stalagmite_14s.jpg
9244,test,12,3,2,9244,footprint_15s.jpg
9246,test,12,3,2,9246,earring_16n.jpg
9253,test,12,3,2,9253,iguana_20s.jpg
9260,test,12,3,2,9260,bench_16n.jpg
9273,test,12,4,2,9273,alligator_14n.jpg
9277,test,12,4,2,9277,whip_14s.jpg
9283,test,12,4,2,9283,crank_16s.jpg
9284,test,12,4,2,9284,piano_13n.jpg
9319,test,12,4,2,9319,easel_15s.jpg
9320,test,12,4,2,9320,chest1_14s.jpg
9323,test,12,4,2,9323,hippopotamus_16s.jpg
9329,test,12,4,2,9329,dress_13s.jpg
9335,test,12,4,2,9335,pan_14s.jpg
9345,test,12,4,2,9345,nest_13s.jpg
9349,test,12,5,2,9349,banana_13s.jpg
9357,test,12,5,2,9357,clipboard_14s.jpg
9370,test,12,5,2,9370,crayon_15s.jpg
9373,test,12,5,2,9373,boat_14n.jpg
9377,test,12,5,2,9377,wasp_15n.jpg
9386,test,12,5,2,9386,joystick_14s.jpg
9403,test,12,5,2,9403,lasagna_13s.jpg
9415,test,12,5,2,9415,uniform_14s.jpg
9416,test,12,5,2,9416,guacamole_18s.jpg
9423,test,12,5,2,9423,dough_19s.jpg
9459,test,12,6,2,9459,kimono_14s.jpg
9469,test,12,6,2,9469,marshmallow_13s.jpg
9474,test,12,6,2,9474,hovercraft_13n.jpg
9479,test,12,6,2,9479,horseshoe_13n.jpg
9484,test,12,6,2,9484,cufflink_16s.jpg
9490,test,12,6,2,9490,streetlight_13s.jpg
9494,test,12,6,2,9494,kazoo_14s.jpg
9495,test,12,6,2,9495,donut_15s.jpg
9507,test,12,6,2,9507,dragonfly_13s.jpg
9510,test,12,6,2,9510,microscope_14n.jpg
9514,test,12,7,2,9514,beer_14s.jpg
9525,test,12,7,2,9525,bamboo_13s.jpg
9531,test,12,7,2,9531,beachball_16s.jpg
9547,test,12,7,2,9547,ferris_wheel_20s.jpg
9559,test,12,7,2,9559,bean_13s.jpg
9564,test,12,7,2,9564,fudge_14s.jpg
9581,test,12,7,2,9581,wallpaper_13s.jpg
9584,test,12,7,2,9584,quill_15s.jpg
9592,test,12,7,2,9592,beaver_13n.jpg
9593,test,12,7,2,9593,wig_13s.jpg
9599,test,12,8,2,9599,cow_16n.jpg
9636,test,12,8,2,9636,t-shirt_13s.jpg
9637,test,12,8,2,9637,jar_14s.jpg
9640,test,12,8,2,9640,drain_16s.jpg
9641,test,12,8,2,9641,rabbit_13n.jpg
9649,test,12,8,2,9649,brace_14s.jpg
9660,test,12,8,2,9660,bike_14s.jpg
9661,test,12,8,2,9661,blind_19s.jpg
9663,test,12,8,2,9663,altar_13s.jpg
9670,test,12,8,2,9670,chipmunk_16n.jpg
9682,test,12,9,2,9682,headlamp_14s.jpg
9693,test,12,9,2,9693,ribbon_13s.jpg
9706,test,12,9,2,9706,starfish_15n.jpg
9713,test,12,9,2,9713,grate_13s.jpg
9722,test,12,9,2,9722,bulldozer_22n.jpg
9725,test,12,9,2,9725,mosquito_net_13s.jpg
9745,test,12,9,2,9745,drawer_13s.jpg
9746,test,12,9,2,9746,speaker_16s.jpg
9747,test,12,9,2,9747,boa_13s.jpg
9748,test,12,9,2,9748,key_17s.jpg
9779,test,12,10,2,9779,lemonade_14s.jpg
9781,test,12,10,2,9781,grape_20s.jpg
9793,test,12,10,2,9793,peach_14n.jpg
9799,test,12,10,2,9799,butterfly_16n.jpg
9804,test,12,10,2,9804,cheese_14n.jpg
9807,test,12,10,2,9807,graffiti_17s.jpg
9810,test,12,10,2,9810,coat_rack_13s.jpg
9818,test,12,10,2,9818,television_14n.jpg
9823,test,12,10,2,9823,hula_hoop_16s.jpg
9825,test,12,10,2,9825,seesaw_13s.jpg
