,trial_type,session,run,subject_id,trial_id,stimulus
9172,test,12,2,1,9172,shredder_13s.jpg
9175,test,12,2,1,9175,lasagna_13s.jpg
9177,test,12,2,1,9177,guacamole_18s.jpg
9187,test,12,3,1,9187,streetlight_13s.jpg
9197,test,12,3,1,9197,monkey_18n.jpg
9201,test,12,3,1,9201,hovercraft_13n.jpg
9210,test,12,3,1,9210,mousetrap_14s.jpg
9221,test,12,3,1,9221,donut_15s.jpg
9230,test,12,3,1,9230,dress_13s.jpg
9241,test,12,3,1,9241,brownie_14s.jpg
9244,test,12,3,1,9244,horse_17s.jpg
9254,test,12,3,1,9254,speaker_16s.jpg
9257,test,12,3,1,9257,headlamp_14s.jpg
9289,test,12,4,1,9289,uniform_14s.jpg
9291,test,12,4,1,9291,beachball_16s.jpg
9297,test,12,4,1,9297,boa_13s.jpg
9306,test,12,4,1,9306,ashtray_14n.jpg
9310,test,12,4,1,9310,iguana_20s.jpg
9313,test,12,4,1,9313,pear_13s.jpg
9318,test,12,4,1,9318,butterfly_16n.jpg
9330,test,12,4,1,9330,altar_13s.jpg
9333,test,12,4,1,9333,stalagmite_14s.jpg
9347,test,12,4,1,9347,mango_13s.jpg
9379,test,12,5,1,9379,spoon_13n.jpg
9388,test,12,5,1,9388,crank_16s.jpg
9393,test,12,5,1,9393,cookie_15s.jpg
9399,test,12,5,1,9399,alligator_14n.jpg
9403,test,12,5,1,9403,coat_rack_13s.jpg
9405,test,12,5,1,9405,wig_13s.jpg
9407,test,12,5,1,9407,tent_14n.jpg
9408,test,12,5,1,9408,tamale_16s.jpg
9409,test,12,5,1,9409,banana_13s.jpg
9412,test,12,5,1,9412,hippopotamus_16s.jpg
9438,test,12,6,1,9438,urinal_13s.jpg
9441,test,12,6,1,9441,bobsled_14s.jpg
9445,test,12,6,1,9445,chest1_14s.jpg
9455,test,12,6,1,9455,nest_13s.jpg
9460,test,12,6,1,9460,bed_20n.jpg
9468,test,12,6,1,9468,bean_13s.jpg
9470,test,12,6,1,9470,rabbit_13n.jpg
9492,test,12,6,1,9492,clipboard_14s.jpg
9493,test,12,6,1,9493,wallpaper_13s.jpg
9511,test,12,6,1,9511,pacifier_14s.jpg
9512,test,12,7,1,9512,crayon_15s.jpg
9515,test,12,7,1,9515,t-shirt_13s.jpg
9529,test,12,7,1,9529,wasp_15n.jpg
9530,test,12,7,1,9530,jam_15s.jpg
9541,test,12,7,1,9541,cow_16n.jpg
9548,test,12,7,1,9548,drain_16s.jpg
9553,test,12,7,1,9553,kimono_14s.jpg
9555,test,12,7,1,9555,fudge_14s.jpg
9557,test,12,7,1,9557,piano_13n.jpg
9578,test,12,7,1,9578,beer_14s.jpg
9594,test,12,8,1,9594,mosquito_net_13s.jpg
9604,test,12,8,1,9604,beaver_13n.jpg
9606,test,12,8,1,9606,blind_19s.jpg
9610,test,12,8,1,9610,whip_14s.jpg
9613,test,12,8,1,9613,lemonade_14s.jpg
9621,test,12,8,1,9621,joystick_14s.jpg
9629,test,12,8,1,9629,grate_13s.jpg
9641,test,12,8,1,9641,peach_14n.jpg
9652,test,12,8,1,9652,typewriter_13s.jpg
9661,test,12,8,1,9661,ribbon_13s.jpg
9676,test,12,9,1,9676,watch_13s.jpg
9678,test,12,9,1,9678,candelabra_14s.jpg
9689,test,12,9,1,9689,cheese_14n.jpg
9693,test,12,9,1,9693,axe_14n.jpg
9707,test,12,9,1,9707,quill_15s.jpg
9709,test,12,9,1,9709,graffiti_17s.jpg
9719,test,12,9,1,9719,dough_19s.jpg
9729,test,12,9,1,9729,horseshoe_13n.jpg
9741,test,12,9,1,9741,bulldozer_22n.jpg
9742,test,12,9,1,9742,sim_card_13s.jpg
9760,test,12,10,1,9760,ferris_wheel_20s.jpg
9793,test,12,10,1,9793,marshmallow_13s.jpg
9806,test,12,10,1,9806,key_17s.jpg
9811,test,12,10,1,9811,cufflink_16s.jpg
9818,test,12,10,1,9818,umbrella_13s.jpg
9824,test,12,10,1,9824,hula_hoop_16s.jpg
9830,test,12,10,1,9830,bike_14s.jpg
9834,test,12,10,1,9834,pan_14s.jpg
9837,test,12,10,1,9837,earring_16n.jpg
9838,test,12,10,1,9838,brace_14s.jpg
